Product.ID,Product.Name,Sales,Profit,Quantity,Orders,Profit_Margin
FUR-FU-10001057,Tensor Track Tree Floor Lamp,300,38.180899999999994,17,4,0.12726966666666664
FUR-FU-10001063,"Eldon Light Bulb, Black",206,3.4499999999999993,13,4,0.016747572815533976
FUR-FU-10001078,"Advantus Clock, Durable",450,125.706,10,3,0.2793466666666667
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,216,75.346,14,4,0.34882407407407406
FUR-FU-10001086,"Advantus Frame, Black",2455,143.83199999999997,26,8,0.05858737270875762
FUR-FU-10001090,"Advantus Stacking Tray, Erganomic",245,51.660000000000004,12,4,0.21085714285714288
FUR-FU-10001091,"Eldon Photo Frame, Erganomic",204,-51.192,6,1,-0.2509411764705882
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,455,61.4336,24,8,0.1350189010989011
FUR-FU-10001096,"Advantus Clock, Black",903,161.49450000000002,20,5,0.1788421926910299
FUR-FU-10001098,"Deflect-O Door Stop, Black",88,21.96,2,1,0.24954545454545454
FUR-FU-10001126,"Rubbermaid Clock, Erganomic",320,30.696,15,5,0.09592500000000001
FUR-FU-10001129,"Deflect-O Stacking Tray, Black",799,0.6884999999999977,37,8,0.0008617021276595716
FUR-FU-10001130,"Rubbermaid Stacking Tray, Erganomic",377,19.6032,22,5,0.05199787798408488
FUR-FU-10001132,"Deflect-O Frame, Erganomic",869,17.28,8,2,0.0198849252013809
FUR-FU-10001135,"Eldon Door Stop, Duo Pack",408,32.75600000000001,17,5,0.08028431372549022
FUR-FU-10001142,"Deflect-O Clock, Black",838,-45.61999999999999,31,8,-0.05443914081145584
FUR-FU-10001144,"Rubbermaid Photo Frame, Erganomic",403,48.24,8,1,0.11970223325062035
FUR-FU-10001161,"Deflect-O Photo Frame, Duo Pack",604,173.496,21,7,0.2872450331125828
FUR-FU-10001169,"Rubbermaid Clock, Duo Pack",622,73.998,13,4,0.11896784565916399
FUR-FU-10001175,"Advantus Door Stop, Durable",622,-150.072,29,8,-0.2412733118971061
FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",823,311.7744,28,5,0.3788267314702309
FUR-FU-10001194,"Rubbermaid Light Bulb, Duo Pack",76,12.0,4,2,0.15789473684210525
FUR-FU-10001196,DAX Cubicle Frames - 8x10,125,20.772,26,5,0.166176
FUR-FU-10001200,"Tenex Photo Frame, Erganomic",1604,-27.881999999999998,33,6,-0.017382793017456356
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",681,256.1922,17,4,0.37620000000000003
FUR-FU-10001246,"Advantus Frame, Durable",2016,222.7575,21,5,0.11049479166666666
FUR-FU-10001252,"Eldon Clock, Erganomic",419,127.704,8,3,0.3047828162291169
FUR-FU-10001252,"Eldon Frame, Duo Pack",931,418.56,8,3,0.4495810955961332
FUR-FU-10001254,"Deflect-O Light Bulb, Black",46,-14.544,4,1,-0.31617391304347825
FUR-FU-10001255,"Advantus Light Bulb, Durable",196,-16.32,20,5,-0.08326530612244898
FUR-FU-10001260,"Rubbermaid Light Bulb, Erganomic",210,6.12,12,2,0.029142857142857144
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,866,266.072,21,4,0.30724249422632793
FUR-FU-10001317,"Eldon Photo Frame, Erganomic",325,-7.608000000000004,11,5,-0.023409230769230783
FUR-FU-10001322,"Deflect-O Clock, Durable",170,-108.036,6,1,-0.6355058823529411
FUR-FU-10001324,"Deflect-O Clock, Duo Pack",64,-70.518,4,2,-1.10184375
FUR-FU-10001343,"Eldon Stacking Tray, Erganomic",477,0.7008000000000001,20,4,0.0014691823899371072
FUR-FU-10001351,"Rubbermaid Photo Frame, Black",1418,200.79,28,6,0.14160084626234132
FUR-FU-10001366,"Advantus Photo Frame, Duo Pack",901,243.48,20,7,0.2702330743618202
FUR-FU-10001371,"Deflect-O Stacking Tray, Black",341,22.380000000000003,29,7,0.06563049853372435
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",59,-1.0687999999999995,4,2,-0.018115254237288127
FUR-FU-10001393,"Deflect-O Stacking Tray, Erganomic",24,1.89,1,1,0.07875
FUR-FU-10001410,"Tenex Clock, Durable",1249,370.2648,32,6,0.29644899919935946
FUR-FU-10001410,"Tenex Frame, Black",1408,600.944,20,5,0.42680681818181815
FUR-FU-10001424,Dax Clear Box Frame,95,15.364799999999999,14,6,0.16173473684210526
FUR-FU-10001424,"Eldon Photo Frame, Durable",584,68.124,13,3,0.11665068493150683
FUR-FU-10001436,"Advantus Clock, Duo Pack",1018,67.41,21,6,0.0662180746561886
FUR-FU-10001438,"Rubbermaid Frame, Duo Pack",4939,141.615,49,9,0.028672808260781536
FUR-FU-10001447,"Eldon Stacking Tray, Duo Pack",847,-52.538399999999996,31,5,-0.06202880755608028
FUR-FU-10001452,"Rubbermaid Door Stop, Black",625,35.628,16,5,0.0570048
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,3317,-530.0379999999999,25,6,-0.15979439252336444
FUR-FU-10001471,"Eldon Door Stop, Durable",1431,450.65459999999996,33,8,0.3149228511530398
FUR-FU-10001473,DAX Wood Document Frame,476,126.316,40,9,0.2653697478991597
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",361,50.008700000000005,17,5,0.13852825484764544
FUR-FU-10001475,"Contract Clock, 14"", Brown",335,29.4532,21,5,0.08792
FUR-FU-10001477,"Deflect-O Frame, Erganomic",3825,487.062,37,8,0.1273364705882353
FUR-FU-10001477,"Rubbermaid Stacking Tray, Black",811,143.076,34,7,0.17641923551171393
FUR-FU-10001480,"Advantus Door Stop, Black",576,153.864,21,5,0.267125
FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",161,46.5566,23,5,0.2891714285714286
FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2268,148.372,25,7,0.06541975308641976
FUR-FU-10001495,"Eldon Door Stop, Durable",519,108.9,11,4,0.20982658959537573
FUR-FU-10001507,"Rubbermaid Light Bulb, Duo Pack",321,59.355,20,6,0.18490654205607476
FUR-FU-10001541,"Tenex Photo Frame, Black",124,-4.224,4,1,-0.03406451612903226
FUR-FU-10001546,Dana Swing-Arm Lamps,110,-11.214,15,7,-0.10194545454545455
FUR-FU-10001557,"Advantus Clock, Duo Pack",1171,-10.4925,27,6,-0.008960290350128096
FUR-FU-10001583,"Deflect-O Light Bulb, Black",301,66.728,37,6,0.221687707641196
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",438,138.3132,18,4,0.3157835616438356
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,272,108.092,23,6,0.3973970588235294
FUR-FU-10001601,"Rubbermaid Frame, Erganomic",260,-43.416,4,2,-0.16698461538461537
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",546,17.4478,17,6,0.03195567765567766
FUR-FU-10001617,"Eldon Frame, Black",202,34.099999999999994,3,2,0.1688118811881188
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",67,18.512,7,2,0.2762985074626866
FUR-FU-10001619,"Advantus Clock, Erganomic",440,134.988,10,3,0.3067909090909091
FUR-FU-10001640,"Eldon Photo Frame, Black",764,142.0176,17,5,0.18588691099476437
FUR-FU-10001657,"Deflect-O Frame, Erganomic",847,-521.652,21,3,-0.6158819362455726
FUR-FU-10001667,"Rubbermaid Stacking Tray, Black",20,-26.22,3,1,-1.311
FUR-FU-10001674,"Deflect-O Clock, Duo Pack",1364,504.1959,31,5,0.3696450879765396
FUR-FU-10001691,"Deflect-O Photo Frame, Black",883,193.8,17,4,0.21947904869762175
FUR-FU-10001692,"Deflect-O Clock, Durable",851,111.06000000000003,23,5,0.13050528789659227
FUR-FU-10001692,"Eldon Clock, Duo Pack",233,-3.8560000000000016,7,3,-0.016549356223175972
FUR-FU-10001706,Longer-Life Soft White Bulbs,114,44.7216,44,10,0.3922947368421053
FUR-FU-10001711,"Tenex Frame, Erganomic",1209,326.34,23,7,0.2699255583126551
FUR-FU-10001717,"Rubbermaid Stacking Tray, Erganomic",349,42.042,19,4,0.12046418338108883
FUR-FU-10001718,"Eldon Door Stop, Duo Pack",864,170.184,20,5,0.19697222222222222
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,94,32.7342,37,8,0.348236170212766
FUR-FU-10001746,"Advantus Stacking Tray, Durable",488,155.445,20,3,0.31853483606557376
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",263,-7.6160000000000005,20,6,-0.028958174904942968
FUR-FU-10001760,"Tenex Light Bulb, Black",125,32.118,7,4,0.256944
FUR-FU-10001764,"Deflect-O Clock, Black",121,-135.936,9,1,-1.1234380165289257
FUR-FU-10001765,"Eldon Clock, Durable",653,-191.69,26,7,-0.2935528330781011
FUR-FU-10001770,"Deflect-O Clock, Erganomic",1203,493.26869999999997,29,9,0.4100321695760598
FUR-FU-10001774,"Eldon Door Stop, Durable",283,104.76,6,1,0.3701766784452297
FUR-FU-10001775,"Deflect-O Stacking Tray, Durable",305,-6.381000000000002,13,3,-0.02092131147540984
FUR-FU-10001791,"Tenex Photo Frame, Durable",284,-55.434,16,3,-0.19519014084507041
FUR-FU-10001843,"Advantus Door Stop, Durable",84,31.92,2,1,0.38
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,47,17.0568,12,5,0.36291063829787235
FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",33,8.9088,21,5,0.26996363636363635
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",436,197.104,24,6,0.4520733944954129
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121,21.7056,13,3,0.17938512396694214
FUR-FU-10001876,"Computer Room Manger, 14""",636,179.2896,22,7,0.2819018867924528
FUR-FU-10001889,Ultra Door Pull Handle,266,74.7972,27,6,0.28119248120300755
FUR-FU-10001890,"Eldon Clock, Durable",375,37.35,9,3,0.09960000000000001
FUR-FU-10001893,"Deflect-O Photo Frame, Durable",98,37.14,2,1,0.3789795918367347
FUR-FU-10001902,"Deflect-O Stacking Tray, Durable",61,-15.264,4,1,-0.2502295081967213
FUR-FU-10001915,"Rubbermaid Stacking Tray, Black",305,78.72,13,2,0.2580983606557377
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,136,47.7257,31,8,0.3509242647058824
FUR-FU-10001933,"Deflect-O Door Stop, Duo Pack",53,0.852,2,1,0.016075471698113207
FUR-FU-10001933,"Rubbermaid Stacking Tray, Erganomic",44,11.94,2,1,0.27136363636363636
FUR-FU-10001933,"Tenex Stacking Tray, Black",486,78.5367,23,7,0.16159814814814813
FUR-FU-10001934,Magnifier Swing Arm Lamp,252,65.4576,12,5,0.25975238095238096
FUR-FU-10001935,3M Hangers With Command Adhesive,108,36.001,33,8,0.3333425925925926
FUR-FU-10001935,"Eldon Light Bulb, Black",50,4.02,2,1,0.08039999999999999
FUR-FU-10001940,Staples,220,50.307199999999995,38,10,0.22866909090909088
FUR-FU-10001942,"Eldon Frame, Duo Pack",2403,610.5615,22,5,0.25408302122347065
FUR-FU-10001950,"Eldon Door Stop, Black",1280,181.53,27,5,0.1418203125
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,144,-5.997,10,6,-0.04164583333333333
FUR-FU-10001977,"Deflect-O Frame, Erganomic",217,36.9,2,1,0.17004608294930876
FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,1115,288.4288,28,6,0.258680538116592
FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",581,81.568,14,4,0.14039242685025818
FUR-FU-10002004,"Tenex Stacking Tray, Durable",245,40.972,15,4,0.1672326530612245
FUR-FU-10002007,"Rubbermaid Stacking Tray, Black",252,20.1,15,6,0.07976190476190477
FUR-FU-10002017,"Rubbermaid Door Stop, Duo Pack",1053,73.44,24,6,0.06974358974358974
FUR-FU-10002019,"Eldon Light Bulb, Durable",27,2.196,2,1,0.08133333333333334
FUR-FU-10002019,"Eldon Photo Frame, Black",511,34.668,10,4,0.06784344422700588
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97,-1.7783999999999978,8,2,-0.018334020618556678
FUR-FU-10002045,"Executive Impressions 14""",377,166.2804,17,4,0.4410620689655172
FUR-FU-10002055,"Eldon Light Bulb, Black",95,-21.45,5,1,-0.2257894736842105
FUR-FU-10002069,"Advantus Door Stop, Durable",190,58.769999999999996,5,2,0.3093157894736842
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,170,56.035199999999996,22,7,0.32961882352941174
FUR-FU-10002094,"Rubbermaid Photo Frame, Erganomic",444,95.556,10,4,0.2152162162162162
FUR-FU-10002104,"Advantus Photo Frame, Black",402,68.748,15,4,0.17101492537313434
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,37,13.736799999999999,19,4,0.3712648648648648
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",60,14.56,10,3,0.24266666666666667
FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",764,-222.73649999999998,15,5,-0.2915399214659686
FUR-FU-10002122,"Rubbermaid Frame, Duo Pack",279,-73.36,5,2,-0.26293906810035844
FUR-FU-10002157,Artistic Insta-Plaque,157,61.152,10,3,0.3895031847133758
FUR-FU-10002168,"Eldon Photo Frame, Black",278,77.32799999999999,8,4,0.2781582733812949
FUR-FU-10002170,"Deflect-O Frame, Duo Pack",206,-251.86,7,1,-1.222621359223301
FUR-FU-10002170,"Eldon Stacking Tray, Durable",86,17.91,3,1,0.20825581395348838
FUR-FU-10002185,"Eldon Photo Frame, Durable",110,55.14,2,1,0.5012727272727273
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,63,22.8944,11,5,0.3634031746031746
FUR-FU-10002210,"Tenex Clock, Black",1132,129.105,24,6,0.11405035335689045
FUR-FU-10002223,"Deflect-O Stacking Tray, Durable",464,101.997,19,4,0.21982112068965518
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,20,0.7879999999999998,8,2,0.03939999999999999
FUR-FU-10002246,"Tenex Frame, Duo Pack",643,105.5136,8,1,0.16409580093312598
FUR-FU-10002250,"Advantus Photo Frame, Durable",543,194.9886,12,3,0.3590950276243094
FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1049,340.5142,27,7,0.3246083889418494
FUR-FU-10002268,Ultra Door Push Plate,150,37.4142,34,7,0.249428
FUR-FU-10002292,"Deflect-O Door Stop, Duo Pack",751,231.6507,20,5,0.30845632490013314
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2064,-173.12879999999996,24,5,-0.08388023255813952
FUR-FU-10002304,"Tenex Photo Frame, Duo Pack",249,84.06,6,1,0.33759036144578314
FUR-FU-10002305,"Advantus Door Stop, Black",432,-30.251999999999995,13,4,-0.07002777777777777
FUR-FU-10002335,"Rubbermaid Light Bulb, Durable",358,61.005900000000004,26,7,0.17040754189944135
FUR-FU-10002362,"Advantus Door Stop, Black",772,160.4742,23,6,0.2078681347150259
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",184,10.110600000000002,33,12,0.05494891304347827
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,331,39.8112,8,2,0.12027552870090634
FUR-FU-10002387,"Rubbermaid Photo Frame, Durable",790,203.944,32,8,0.25815696202531646
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",170,39.7528,18,5,0.23384
FUR-FU-10002407,"Deflect-O Light Bulb, Duo Pack",46,-21.36,4,1,-0.4643478260869565
FUR-FU-10002412,"Tenex Clock, Duo Pack",308,17.368000000000002,14,3,0.0563896103896104
FUR-FU-10002422,"Eldon Photo Frame, Duo Pack",1129,-137.66199999999998,34,8,-0.12193268379096543
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",214,73.944,25,8,0.34553271028037386
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",155,42.2968,27,7,0.2728825806451613
FUR-FU-10002459,"Rubbermaid Door Stop, Duo Pack",839,27.3546,21,7,0.03260381406436234
FUR-FU-10002485,"Rubbermaid Photo Frame, Duo Pack",332,96.58399999999999,10,4,0.29091566265060237
FUR-FU-10002486,"Advantus Clock, Durable",355,19.160000000000004,13,3,0.0539718309859155
FUR-FU-10002501,Nu-Dell Executive Frame,409,98.97120000000001,39,6,0.24198337408312962
FUR-FU-10002502,"Eldon Light Bulb, Durable",240,37.044000000000004,16,4,0.15435000000000001
FUR-FU-10002505,Eldon 100 Class Desk Accessories,36,-4.8528,18,4,-0.1348
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",94,2.0784000000000002,8,3,0.022110638297872343
FUR-FU-10002508,Document Clip Frames,45,16.0128,6,2,0.35584
FUR-FU-10002521,"Tenex Stacking Tray, Black",328,-19.230000000000004,16,5,-0.058628048780487815
FUR-FU-10002525,"Deflect-O Door Stop, Erganomic",1419,561.2895,38,7,0.39555285412262153
FUR-FU-10002539,"Tenex Clock, Erganomic",1515,681.69,31,6,0.44996039603960397
FUR-FU-10002546,"Deflect-O Light Bulb, Durable",32,6.72,2,1,0.21
FUR-FU-10002549,"Deflect-O Clock, Duo Pack",473,15.078,10,3,0.03187737843551797
FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",117,-16.4925,5,2,-0.14096153846153847
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",168,38.6239,7,4,0.22990416666666666
FUR-FU-10002557,"Rubbermaid Stacking Tray, Erganomic",425,-62.076,22,5,-0.14606117647058825
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",138,56.1184,28,7,0.40665507246376814
FUR-FU-10002598,"Tenex Photo Frame, Durable",587,161.6787,15,4,0.2754321976149915
FUR-FU-10002614,"Tenex Door Stop, Black",132,43.38,3,1,0.32863636363636367
FUR-FU-10002630,"Tenex Clock, Erganomic",241,32.832,9,3,0.1362323651452282
FUR-FU-10002637,"Deflect-O Stacking Tray, Erganomic",119,-17.124,11,4,-0.14389915966386554
FUR-FU-10002648,"Rubbermaid Stacking Tray, Erganomic",416,196.6896,18,6,0.4728115384615385
FUR-FU-10002655,"Deflect-O Door Stop, Black",774,-155.10000000000002,22,5,-0.20038759689922483
FUR-FU-10002659,"Eldon Clock, Black",1806,423.8436,37,8,0.23468637873754153
FUR-FU-10002659,"Tenex Door Stop, Erganomic",141,8.5,5,3,0.06028368794326241
FUR-FU-10002665,"Advantus Light Bulb, Erganomic",450,141.2583,27,7,0.3139073333333333
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,168,78.256,13,5,0.4658095238095238
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56,21.317999999999998,3,2,0.38067857142857137
FUR-FU-10002696,"Eldon Frame, Durable",2705,582.796,39,9,0.21545138632162664
FUR-FU-10002698,"Deflect-O Clock, Erganomic",280,3.7319999999999984,16,4,0.013328571428571422
FUR-FU-10002699,"Eldon Photo Frame, Erganomic",842,-9.526800000000009,20,7,-0.011314489311163906
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",181,-46.403999999999996,4,2,-0.2563756906077348
FUR-FU-10002709,"Advantus Clock, Erganomic",240,-57.132,6,2,-0.23804999999999998
FUR-FU-10002722,"Tenex Photo Frame, Erganomic",283,3.935999999999999,6,2,0.013908127208480562
FUR-FU-10002751,"Advantus Photo Frame, Durable",434,-36.68,15,5,-0.08451612903225807
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,552,91.1088,36,8,0.16505217391304347
FUR-FU-10002784,"Advantus Photo Frame, Duo Pack",42,-12.768,3,1,-0.304
FUR-FU-10002800,"Tenex Photo Frame, Erganomic",303,11.88,12,5,0.03920792079207921
FUR-FU-10002803,"Deflect-O Stacking Tray, Erganomic",520,-31.653000000000002,25,6,-0.06087115384615385
FUR-FU-10002804,"Advantus Clock, Duo Pack",123,-51.48,4,1,-0.41853658536585364
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291,97.152,15,5,0.3338556701030928
FUR-FU-10002818,"Advantus Stacking Tray, Black",460,195.282,30,8,0.4245260869565218
FUR-FU-10002829,"Deflect-O Clock, Black",1107,-64.6893,25,7,-0.05843658536585366
FUR-FU-10002829,"Deflect-O Photo Frame, Black",830,190.56,24,4,0.22959036144578313
FUR-FU-10002834,"Deflect-O Light Bulb, Erganomic",23,-25.92,5,1,-1.1269565217391304
FUR-FU-10002837,"Advantus Frame, Duo Pack",1111,-24.72,21,5,-0.02225022502250225
FUR-FU-10002838,"Advantus Frame, Black",100,9.978,1,1,0.09978
FUR-FU-10002848,"Advantus Stacking Tray, Black",446,75.67410000000001,20,5,0.16967286995515699
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,64,9.5736,2,1,0.1495875
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",467,162.0512,17,6,0.34700471092077084
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,86,28.0524,19,6,0.3261906976744186
FUR-FU-10002890,"Rubbermaid Frame, Durable",1938,-201.2304,23,6,-0.10383405572755418
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1201,-256.5636,18,5,-0.21362497918401332
FUR-FU-10002919,"Rubbermaid Frame, Erganomic",1628,602.1,15,4,0.36984029484029485
FUR-FU-10002928,"Eldon Light Bulb, Erganomic",119,34.2036,6,3,0.2874252100840336
FUR-FU-10002928,"Rubbermaid Clock, Durable",260,75.405,6,3,0.29001923076923075
FUR-FU-10002930,"Eldon Door Stop, Duo Pack",181,-12.168,6,1,-0.06722651933701657
FUR-FU-10002933,"Advantus Stacking Tray, Erganomic",816,-39.312,43,6,-0.04817647058823529
FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2697,1260.221,29,8,0.4672677048572488
FUR-FU-10002937,"Rubbermaid Light Bulb, Durable",381,132.84,26,6,0.3486614173228347
FUR-FU-10002957,"Tenex Stacking Tray, Durable",154,0.30299999999999994,8,2,0.0019675324675324673
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",135,44.588,25,5,0.3302814814814815
FUR-FU-10002963,"Master Caster Door Stop, Gray",47,14.224,10,4,0.3026382978723404
FUR-FU-10002972,"Advantus Light Bulb, Duo Pack",287,16.059,15,5,0.05595470383275262
FUR-FU-10002979,"Eldon Frame, Black",465,130.2,4,1,0.27999999999999997
FUR-FU-10003012,"Rubbermaid Stacking Tray, Durable",430,86.04119999999999,21,4,0.20009581395348836
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",40,13.116399999999999,9,3,0.32791
FUR-FU-10003036,"Eldon Door Stop, Durable",189,-3.2399999999999998,10,2,-0.01714285714285714
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",501,101.78679999999999,14,6,0.20316726546906186
FUR-FU-10003046,"Advantus Photo Frame, Durable",665,-133.437,19,5,-0.20065714285714287
FUR-FU-10003052,"Advantus Photo Frame, Duo Pack",1161,338.826,25,7,0.29183979328165377
FUR-FU-10003066,"Deflect-O Frame, Duo Pack",763,-151.4,14,3,-0.1984272608125819
FUR-FU-10003069,"Deflect-O Photo Frame, Durable",690,-25.616999999999994,17,5,-0.03712608695652173
FUR-FU-10003094,"Eldon Clock, Erganomic",386,192.99,7,2,0.49997409326424874
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",102,30.582,3,1,0.2998235294117647
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",83,31.5744,12,3,0.3804144578313253
FUR-FU-10003112,"Tenex Frame, Durable",957,196.05599999999998,15,3,0.20486520376175546
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",152,42.768,30,6,0.2813684210526316
FUR-FU-10003150,"Eldon Door Stop, Erganomic",372,63.227999999999994,15,5,0.16996774193548386
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,1546,362.46720000000005,18,4,0.23445485122897805
FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108,6.754999999999999,15,4,0.06254629629629628
FUR-FU-10003198,"Rubbermaid Photo Frame, Erganomic",631,-33.4602,15,5,-0.05302725832012679
FUR-FU-10003214,"Eldon Stacking Tray, Durable",892,120.11250000000001,37,10,0.13465526905829597
FUR-FU-10003217,"Tenex Frame, Durable",1229,158.2149,13,3,0.1287346623270952
FUR-FU-10003219,"Eldon Frame, Erganomic",804,112.56,7,2,0.14
FUR-FU-10003235,"Eldon Frame, Durable",627,21.4584,6,3,0.03422392344497608
FUR-FU-10003237,"Eldon Stacking Tray, Durable",234,-17.154000000000003,15,5,-0.07330769230769232
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,370,-40.4914,21,6,-0.10943621621621621
FUR-FU-10003264,"Rubbermaid Clock, Black",402,196.56,8,2,0.48895522388059703
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,776,135.932,20,6,0.1751701030927835
FUR-FU-10003273,"Tenex Frame, Duo Pack",1482,-326.568,29,6,-0.2203562753036437
FUR-FU-10003274,Regeneration Desk Collection,36,15.2064,21,5,0.4224
FUR-FU-10003276,"Rubbermaid Light Bulb, Durable",32,8.88,2,1,0.2775
FUR-FU-10003283,"Rubbermaid Stacking Tray, Durable",191,5.763999999999999,17,5,0.030178010471204185
FUR-FU-10003297,"Rubbermaid Frame, Erganomic",2039,-132.732,33,8,-0.06509661598822952
FUR-FU-10003325,"Tenex Door Stop, Duo Pack",686,298.74,16,4,0.43548104956268224
FUR-FU-10003326,"Eldon Photo Frame, Duo Pack",58,15.69,1,1,0.2705172413793103
FUR-FU-10003336,"Eldon Door Stop, Erganomic",59,-15.624,2,1,-0.26481355932203393
FUR-FU-10003339,"Tenex Clock, Black",121,-46.32,4,1,-0.3828099173553719
FUR-FU-10003347,Coloredge Poster Frame,299,116.298,21,6,0.3889565217391304
FUR-FU-10003362,"Rubbermaid Stacking Tray, Erganomic",419,81.056,28,5,0.19345107398568018
FUR-FU-10003370,"Tenex Light Bulb, Durable",223,-87.82400000000001,30,6,-0.3938295964125561
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,464,73.0232,11,2,0.15737758620689657
FUR-FU-10003384,"Advantus Photo Frame, Duo Pack",614,228.864,21,6,0.372742671009772
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",1470,-40.576800000000006,26,7,-0.027603265306122452
FUR-FU-10003408,"Rubbermaid Stacking Tray, Erganomic",169,-0.10800000000000054,15,5,-0.000639053254437873
FUR-FU-10003414,"Deflect-O Light Bulb, Erganomic",205,-2.0299999999999976,21,7,-0.009902439024390232
FUR-FU-10003414,"Tenex Clock, Duo Pack",1134,242.9712,29,6,0.21426031746031746
FUR-FU-10003419,"Eldon Clock, Erganomic",604,258.704,18,5,0.428317880794702
FUR-FU-10003420,"Deflect-O Door Stop, Durable",363,120.87299999999999,10,4,0.33298347107438014
FUR-FU-10003424,Nu-Dell Oak Frame,152,35.4576,16,3,0.2332736842105263
FUR-FU-10003427,"Rubbermaid Frame, Erganomic",610,78.1062,7,2,0.12804295081967212
